zone_id,timestamp,hour,day_of_week,is_weekend,temp_c,demand_m3
Z3,2025-01-02 23:00:00,23,3,0,16.92,152.89
Z3,2025-01-03 00:00:00,0,4,0,15.73,155.78
Z3,2025-01-03 01:00:00,1,4,0,18.7,158.72
Z3,2025-01-03 02:00:00,2,4,0,21.09,173.14
Z3,2025-01-03 03:00:00,3,4,0,18.8,153.73
Z3,2025-01-03 04:00:00,4,4,0,18.53,164.56
Z3,2025-01-03 05:00:00,5,4,0,18.48,171.17
Z3,2025-01-03 06:00:00,6,4,0,18.56,181.26
Z3,2025-01-03 07:00:00,7,4,0,18.66,188.65
Z3,2025-01-03 08:00:00,8,4,0,20.24,180.12
Z3,2025-01-03 09:00:00,9,4,0,21.68,173.32
Z3,2025-01-03 10:00:00,10,4,0,17.42,169.12
Z3,2025-01-03 11:00:00,11,4,0,18.7,166.31
Z3,2025-01-03 12:00:00,12,4,0,16.39,168.57
Z3,2025-01-03 13:00:00,13,4,0,21.08,156.74
Z3,2025-01-03 14:00:00,14,4,0,17.93,172.81
Z3,2025-01-03 15:00:00,15,4,0,19.12,161.32
Z3,2025-01-03 16:00:00,16,4,0,16.9,165.53
Z3,2025-01-03 17:00:00,17,4,0,20.03,181.15
Z3,2025-01-03 18:00:00,18,4,0,18.35,170.79
Z3,2025-01-03 19:00:00,19,4,0,21.2,191.48
Z3,2025-01-03 20:00:00,20,4,0,18.24,186.27
Z3,2025-01-03 21:00:00,21,4,0,20.72,184.24
Z3,2025-01-03 22:00:00,22,4,0,20.63,156.98
Z3,2025-01-03 23:00:00,23,4,0,20.58,174.44
Z3,2025-01-04 00:00:00,0,5,1,19.54,151.13
Z3,2025-01-04 01:00:00,1,5,1,20.68,137.5
Z3,2025-01-04 02:00:00,2,5,1,23.53,153.28
Z3,2025-01-04 03:00:00,3,5,1,21.85,157.63
Z3,2025-01-04 04:00:00,4,5,1,23.04,166.01
Z3,2025-01-04 05:00:00,5,5,1,20.87,162.87
Z3,2025-01-04 06:00:00,6,5,1,22.49,167.05
Z3,2025-01-04 07:00:00,7,5,1,22.33,175.2
Z3,2025-01-04 08:00:00,8,5,1,23.31,180.24
Z3,2025-01-04 09:00:00,9,5,1,22.46,170.63
Z3,2025-01-04 10:00:00,10,5,1,18.93,153.48
Z3,2025-01-04 11:00:00,11,5,1,22.63,160.11
Z3,2025-01-04 12:00:00,12,5,1,23.46,161.12
Z3,2025-01-04 13:00:00,13,5,1,20.31,150.04
Z3,2025-01-04 14:00:00,14,5,1,21.97,143.74
Z3,2025-01-04 15:00:00,15,5,1,24.39,165.3
Z3,2025-01-04 16:00:00,16,5,1,23.79,156.42
Z3,2025-01-04 17:00:00,17,5,1,23.88,184.86
Z3,2025-01-04 18:00:00,18,5,1,20.09,176.63
Z3,2025-01-04 19:00:00,19,5,1,22.13,167.29
Z3,2025-01-04 20:00:00,20,5,1,22.93,180.42
Z3,2025-01-04 21:00:00,21,5,1,21.35,175.44
Z3,2025-01-04 22:00:00,22,5,1,19.81,152.17
Z3,2025-01-04 23:00:00,23,5,1,22.58,160.63
Z3,2025-01-05 00:00:00,0,6,1,21.36,160.5
Z3,2025-01-05 01:00:00,1,6,1,23.29,163.17
Z3,2025-01-05 02:00:00,2,6,1,22.36,160.91
Z3,2025-01-05 03:00:00,3,6,1,21.94,170.58
Z3,2025-01-05 04:00:00,4,6,1,21.44,174.28
Z3,2025-01-05 05:00:00,5,6,1,22.77,162.25
Z3,2025-01-05 06:00:00,6,6,1,24.82,181.85
Z3,2025-01-05 07:00:00,7,6,1,24.1,191.27
Z3,2025-01-05 08:00:00,8,6,1,23.39,175.81
Z3,2025-01-05 09:00:00,9,6,1,24.4,172.46
Z3,2025-01-05 10:00:00,10,6,1,24.02,151.82
Z3,2025-01-05 11:00:00,11,6,1,23.71,156.57
Z3,2025-01-05 12:00:00,12,6,1,25.57,164.97
Z3,2025-01-05 13:00:00,13,6,1,23.5,161.56
Z3,2025-01-05 14:00:00,14,6,1,21.69,167.03
Z3,2025-01-05 15:00:00,15,6,1,26.23,167.21
Z3,2025-01-05 16:00:00,16,6,1,25.68,164.75
Z3,2025-01-05 17:00:00,17,6,1,22.14,169.64
Z3,2025-01-05 18:00:00,18,6,1,24.04,174.38
Z3,2025-01-05 19:00:00,19,6,1,24.24,180.93
Z3,2025-01-05 20:00:00,20,6,1,21.98,177.39
Z3,2025-01-05 21:00:00,21,6,1,24.82,173.64
Z3,2025-01-05 22:00:00,22,6,1,25.3,160.41
Z3,2025-01-05 23:00:00,23,6,1,24.32,155.54
Z3,2025-01-06 00:00:00,0,0,0,21.99,162.61
Z3,2025-01-06 01:00:00,1,0,0,22.29,163.54
Z3,2025-01-06 02:00:00,2,0,0,23.42,173.59
Z3,2025-01-06 03:00:00,3,0,0,23.31,160.39
Z3,2025-01-06 04:00:00,4,0,0,25.54,171.55
Z3,2025-01-06 05:00:00,5,0,0,23.78,184.4
Z3,2025-01-06 06:00:00,6,0,0,24.21,196.92
Z3,2025-01-06 07:00:00,7,0,0,24.67,189.43
Z3,2025-01-06 08:00:00,8,0,0,27.26,195.18
Z3,2025-01-06 09:00:00,9,0,0,23.8,187.53
Z3,2025-01-06 10:00:00,10,0,0,24.44,177.65
Z3,2025-01-06 11:00:00,11,0,0,27.84,173.7
Z3,2025-01-06 12:00:00,12,0,0,23.66,169.63
Z3,2025-01-06 13:00:00,13,0,0,25.78,162.34
Z3,2025-01-06 14:00:00,14,0,0,21.26,163.24
Z3,2025-01-06 15:00:00,15,0,0,21.79,166.98
Z3,2025-01-06 16:00:00,16,0,0,25.03,172.04
Z3,2025-01-06 17:00:00,17,0,0,22.16,179.84
Z3,2025-01-06 18:00:00,18,0,0,25.63,178.48
Z3,2025-01-06 19:00:00,19,0,0,25.6,195.62
Z3,2025-01-06 20:00:00,20,0,0,25.83,196.2
Z3,2025-01-06 21:00:00,21,0,0,27.73,183.96
Z3,2025-01-06 22:00:00,22,0,0,24.62,174.4
Z3,2025-01-06 23:00:00,23,0,0,24.49,181.96
Z3,2025-01-07 00:00:00,0,1,0,22.49,161.84
Z3,2025-01-07 01:00:00,1,1,0,26.6,178.12
Z3,2025-01-07 02:00:00,2,1,0,24.02,174.41
Z3,2025-01-07 03:00:00,3,1,0,25.1,181.05
Z3,2025-01-07 04:00:00,4,1,0,24.72,181.75
Z3,2025-01-07 05:00:00,5,1,0,28.6,191.09
Z3,2025-01-07 06:00:00,6,1,0,24.73,195.32
Z3,2025-01-07 07:00:00,7,1,0,24.13,208.29
Z3,2025-01-07 08:00:00,8,1,0,24.97,189.63
Z3,2025-01-07 09:00:00,9,1,0,23.47,187.93
Z3,2025-01-07 10:00:00,10,1,0,26.04,174.19
Z3,2025-01-07 11:00:00,11,1,0,25.63,163.65
Z3,2025-01-07 12:00:00,12,1,0,25.06,173.33
Z3,2025-01-07 13:00:00,13,1,0,27.36,168.65
Z3,2025-01-07 14:00:00,14,1,0,22.9,163.36
Z3,2025-01-07 15:00:00,15,1,0,22.83,178.79
Z3,2025-01-07 16:00:00,16,1,0,27.17,181.88
Z3,2025-01-07 17:00:00,17,1,0,26.69,185.66
Z3,2025-01-07 18:00:00,18,1,0,24.73,185.58
Z3,2025-01-07 19:00:00,19,1,0,24.42,180.02
Z3,2025-01-07 20:00:00,20,1,0,25.3,188.01
Z3,2025-01-07 21:00:00,21,1,0,26.03,184.62
Z3,2025-01-07 22:00:00,22,1,0,24.68,171.75
Z3,2025-01-07 23:00:00,23,1,0,25.04,177.86
Z3,2025-01-08 00:00:00,0,2,0,23.23,168.41
Z3,2025-01-08 01:00:00,1,2,0,25.3,166.13
Z3,2025-01-08 02:00:00,2,2,0,24.08,170.74
Z3,2025-01-08 03:00:00,3,2,0,23.27,171.96
Z3,2025-01-08 04:00:00,4,2,0,23.63,180.66
Z3,2025-01-08 05:00:00,5,2,0,28.49,182.2
Z3,2025-01-08 06:00:00,6,2,0,25.79,187.89
Z3,2025-01-08 07:00:00,7,2,0,26.55,189.27
Z3,2025-01-08 08:00:00,8,2,0,25.71,186.92
Z3,2025-01-08 09:00:00,9,2,0,24.69,176.62
Z3,2025-01-08 10:00:00,10,2,0,26.23,172.38
Z3,2025-01-08 11:00:00,11,2,0,25.83,170.88
Z3,2025-01-08 12:00:00,12,2,0,24.83,171.22
Z3,2025-01-08 13:00:00,13,2,0,23.86,170.34
Z3,2025-01-08 14:00:00,14,2,0,27.29,169.34
Z3,2025-01-08 15:00:00,15,2,0,26.75,184.47
Z3,2025-01-08 16:00:00,16,2,0,23.77,167.15
Z3,2025-01-08 17:00:00,17,2,0,25.44,180.07
Z3,2025-01-08 18:00:00,18,2,0,27.79,191.45
Z3,2025-01-08 19:00:00,19,2,0,23.78,181.65
Z3,2025-01-08 20:00:00,20,2,0,26.61,186.4
Z3,2025-01-08 21:00:00,21,2,0,25.03,188.6
Z3,2025-01-08 22:00:00,22,2,0,24.24,176.16
Z3,2025-01-08 23:00:00,23,2,0,24.93,177.4
Z3,2025-01-09 00:00:00,0,3,0,25.83,169.69
Z3,2025-01-09 01:00:00,1,3,0,25.03,167.89
Z3,2025-01-09 02:00:00,2,3,0,22.71,169.25
Z3,2025-01-09 03:00:00,3,3,0,27.75,169.93
Z3,2025-01-09 04:00:00,4,3,0,23.74,169.19
Z3,2025-01-09 05:00:00,5,3,0,25.98,187.05
Z3,2025-01-09 06:00:00,6,3,0,24.64,185.36
Z3,2025-01-09 07:00:00,7,3,0,25.0,185.61
Z3,2025-01-09 08:00:00,8,3,0,25.06,196.61
Z3,2025-01-09 09:00:00,9,3,0,22.96,171.53
Z3,2025-01-09 10:00:00,10,3,0,27.19,174.88
Z3,2025-01-09 11:00:00,11,3,0,26.5,172.83
Z3,2025-01-09 12:00:00,12,3,0,24.54,172.62
Z3,2025-01-09 13:00:00,13,3,0,23.44,169.36
Z3,2025-01-09 14:00:00,14,3,0,24.17,162.34
Z3,2025-01-09 15:00:00,15,3,0,25.23,172.08
Z3,2025-01-09 16:00:00,16,3,0,24.47,169.46
Z3,2025-01-09 17:00:00,17,3,0,27.07,190.57
Z3,2025-01-09 18:00:00,18,3,0,26.11,187.39
Z3,2025-01-09 19:00:00,19,3,0,22.04,198.17
Z3,2025-01-09 20:00:00,20,3,0,24.52,182.83
Z3,2025-01-09 21:00:00,21,3,0,25.21,190.08
Z3,2025-01-09 22:00:00,22,3,0,24.53,184.46
Z3,2025-01-09 23:00:00,23,3,0,26.16,168.32
Z3,2025-01-10 00:00:00,0,4,0,23.5,173.95
Z3,2025-01-10 01:00:00,1,4,0,20.41,163.68
Z3,2025-01-10 02:00:00,2,4,0,22.31,164.37
Z3,2025-01-10 03:00:00,3,4,0,23.98,168.56
Z3,2025-01-10 04:00:00,4,4,0,23.57,167.62
Z3,2025-01-10 05:00:00,5,4,0,27.8,197.75
Z3,2025-01-10 06:00:00,6,4,0,22.59,197.91
Z3,2025-01-10 07:00:00,7,4,0,23.7,194.22
Z3,2025-01-10 08:00:00,8,4,0,24.18,186.36
Z3,2025-01-10 09:00:00,9,4,0,25.71,184.8
Z3,2025-01-10 10:00:00,10,4,0,23.49,166.29
Z3,2025-01-10 11:00:00,11,4,0,22.83,159.5
Z3,2025-01-10 12:00:00,12,4,0,24.15,162.35
Z3,2025-01-10 13:00:00,13,4,0,23.7,177.11
Z3,2025-01-10 14:00:00,14,4,0,25.86,172.09
Z3,2025-01-10 15:00:00,15,4,0,23.9,183.33
Z3,2025-01-10 16:00:00,16,4,0,24.77,175.11
Z3,2025-01-10 17:00:00,17,4,0,21.81,181.36
Z3,2025-01-10 18:00:00,18,4,0,25.15,184.29
Z3,2025-01-10 19:00:00,19,4,0,24.31,186.99
Z3,2025-01-10 20:00:00,20,4,0,23.55,171.23
Z3,2025-01-10 21:00:00,21,4,0,23.46,186.79
Z3,2025-01-10 22:00:00,22,4,0,22.8,175.03
Z3,2025-01-10 23:00:00,23,4,0,22.57,172.63
Z3,2025-01-11 00:00:00,0,5,1,23.34,152.38
Z3,2025-01-11 01:00:00,1,5,1,25.62,166.39
Z3,2025-01-11 02:00:00,2,5,1,22.66,160.64
Z3,2025-01-11 03:00:00,3,5,1,24.33,164.99
Z3,2025-01-11 04:00:00,4,5,1,20.94,167.09
Z3,2025-01-11 05:00:00,5,5,1,22.58,168.13
Z3,2025-01-11 06:00:00,6,5,1,27.34,185.93
Z3,2025-01-11 07:00:00,7,5,1,22.76,169.08
Z3,2025-01-11 08:00:00,8,5,1,25.38,173.68
Z3,2025-01-11 09:00:00,9,5,1,21.74,167.28
Z3,2025-01-11 10:00:00,10,5,1,25.32,170.94
Z3,2025-01-11 11:00:00,11,5,1,22.9,161.28
Z3,2025-01-11 12:00:00,12,5,1,22.19,158.01
Z3,2025-01-11 13:00:00,13,5,1,23.15,164.04
Z3,2025-01-11 14:00:00,14,5,1,24.44,163.54
Z3,2025-01-11 15:00:00,15,5,1,22.39,164.7
Z3,2025-01-11 16:00:00,16,5,1,22.74,158.16
Z3,2025-01-11 17:00:00,17,5,1,22.22,170.0
Z3,2025-01-11 18:00:00,18,5,1,24.14,175.76
Z3,2025-01-11 19:00:00,19,5,1,20.9,175.42
Z3,2025-01-11 20:00:00,20,5,1,22.83,176.41
Z3,2025-01-11 21:00:00,21,5,1,23.98,177.72
Z3,2025-01-11 22:00:00,22,5,1,21.66,159.65
Z3,2025-01-11 23:00:00,23,5,1,20.93,162.69
Z3,2025-01-12 00:00:00,0,6,1,24.6,157.64
Z3,2025-01-12 01:00:00,1,6,1,22.01,165.29
Z3,2025-01-12 02:00:00,2,6,1,23.07,160.76
Z3,2025-01-12 03:00:00,3,6,1,20.47,160.57
Z3,2025-01-12 04:00:00,4,6,1,20.8,154.08
Z3,2025-01-12 05:00:00,5,6,1,21.61,165.6
Z3,2025-01-12 06:00:00,6,6,1,21.74,168.74
Z3,2025-01-12 07:00:00,7,6,1,23.45,189.9
Z3,2025-01-12 08:00:00,8,6,1,19.03,180.01
Z3,2025-01-12 09:00:00,9,6,1,20.67,173.13
Z3,2025-01-12 10:00:00,10,6,1,21.72,162.16
Z3,2025-01-12 11:00:00,11,6,1,21.48,165.0
Z3,2025-01-12 12:00:00,12,6,1,19.83,157.99
Z3,2025-01-12 13:00:00,13,6,1,23.28,162.68
Z3,2025-01-12 14:00:00,14,6,1,25.05,158.14
Z3,2025-01-12 15:00:00,15,6,1,22.93,160.26
Z3,2025-01-12 16:00:00,16,6,1,23.28,165.25
Z3,2025-01-12 17:00:00,17,6,1,20.78,175.59
Z3,2025-01-12 18:00:00,18,6,1,20.56,164.09
Z3,2025-01-12 19:00:00,19,6,1,20.45,178.25
Z3,2025-01-12 20:00:00,20,6,1,23.24,176.46
Z3,2025-01-12 21:00:00,21,6,1,23.06,162.35
Z3,2025-01-12 22:00:00,22,6,1,20.35,160.05
Z3,2025-01-12 23:00:00,23,6,1,20.78,158.82
Z3,2025-01-13 00:00:00,0,0,0,21.91,163.64
Z3,2025-01-13 01:00:00,1,0,0,21.02,165.03
Z3,2025-01-13 02:00:00,2,0,0,19.35,162.99
Z3,2025-01-13 03:00:00,3,0,0,20.45,165.48
Z3,2025-01-13 04:00:00,4,0,0,20.64,171.14
Z3,2025-01-13 05:00:00,5,0,0,19.87,184.66
Z3,2025-01-13 06:00:00,6,0,0,18.69,179.41
Z3,2025-01-13 07:00:00,7,0,0,24.54,188.22
Z3,2025-01-13 08:00:00,8,0,0,18.27,187.63
Z3,2025-01-13 09:00:00,9,0,0,17.11,172.3
Z3,2025-01-13 10:00:00,10,0,0,23.37,164.7
Z3,2025-01-13 11:00:00,11,0,0,17.1,153.48
Z3,2025-01-13 12:00:00,12,0,0,21.35,172.91
Z3,2025-01-13 13:00:00,13,0,0,19.16,167.53
Z3,2025-01-13 14:00:00,14,0,0,21.93,178.3
Z3,2025-01-13 15:00:00,15,0,0,19.4,152.85
Z3,2025-01-13 16:00:00,16,0,0,18.46,166.95
Z3,2025-01-13 17:00:00,17,0,0,19.23,174.77
Z3,2025-01-13 18:00:00,18,0,0,21.22,191.01
Z3,2025-01-13 19:00:00,19,0,0,19.2,189.64
Z3,2025-01-13 20:00:00,20,0,0,19.92,182.19
Z3,2025-01-13 21:00:00,21,0,0,20.66,178.06
Z3,2025-01-13 22:00:00,22,0,0,22.31,165.5
Z3,2025-01-13 23:00:00,23,0,0,18.37,164.67
Z3,2025-01-14 00:00:00,0,1,0,19.73,171.29
Z3,2025-01-14 01:00:00,1,1,0,18.95,154.29
Z3,2025-01-14 02:00:00,2,1,0,20.17,169.19
Z3,2025-01-14 03:00:00,3,1,0,15.91,161.01
Z3,2025-01-14 04:00:00,4,1,0,16.36,161.57
Z3,2025-01-14 05:00:00,5,1,0,17.31,178.81
Z3,2025-01-14 06:00:00,6,1,0,18.76,176.1
Z3,2025-01-14 07:00:00,7,1,0,19.82,180.18
Z3,2025-01-14 08:00:00,8,1,0,18.92,179.12
Z3,2025-01-14 09:00:00,9,1,0,17.79,177.56
Z3,2025-01-14 10:00:00,10,1,0,19.04,176.79
Z3,2025-01-14 11:00:00,11,1,0,18.05,165.45
Z3,2025-01-14 12:00:00,12,1,0,17.43,162.56
Z3,2025-01-14 13:00:00,13,1,0,18.67,162.25
Z3,2025-01-14 14:00:00,14,1,0,15.22,161.5
Z3,2025-01-14 15:00:00,15,1,0,18.39,161.36
Z3,2025-01-14 16:00:00,16,1,0,15.83,175.21
Z3,2025-01-14 17:00:00,17,1,0,18.41,173.54
Z3,2025-01-14 18:00:00,18,1,0,15.88,172.03
Z3,2025-01-14 19:00:00,19,1,0,19.46,184.18
Z3,2025-01-14 20:00:00,20,1,0,16.59,180.87
Z3,2025-01-14 21:00:00,21,1,0,16.11,181.16
Z3,2025-01-14 22:00:00,22,1,0,19.28,167.69
Z3,2025-01-14 23:00:00,23,1,0,16.22,147.14
Z3,2025-01-15 00:00:00,0,2,0,14.86,149.8
Z3,2025-01-15 01:00:00,1,2,0,17.2,158.76
Z3,2025-01-15 02:00:00,2,2,0,14.89,156.64
Z3,2025-01-15 03:00:00,3,2,0,17.58,166.2
Z3,2025-01-15 04:00:00,4,2,0,13.89,161.82
Z3,2025-01-15 05:00:00,5,2,0,14.58,176.08
Z3,2025-01-15 06:00:00,6,2,0,17.74,177.2
Z3,2025-01-15 07:00:00,7,2,0,15.33,180.63
Z3,2025-01-15 08:00:00,8,2,0,13.01,178.93
Z3,2025-01-15 09:00:00,9,2,0,15.9,178.08
Z3,2025-01-15 10:00:00,10,2,0,14.57,159.7
Z3,2025-01-15 11:00:00,11,2,0,13.87,152.57
Z3,2025-01-15 12:00:00,12,2,0,14.27,163.65
Z3,2025-01-15 13:00:00,13,2,0,14.91,159.08
Z3,2025-01-15 14:00:00,14,2,0,15.3,152.0
Z3,2025-01-15 15:00:00,15,2,0,15.53,165.61
Z3,2025-01-15 16:00:00,16,2,0,13.89,168.88
Z3,2025-01-15 17:00:00,17,2,0,14.34,167.13
Z3,2025-01-15 18:00:00,18,2,0,16.32,173.5
Z3,2025-01-15 19:00:00,19,2,0,15.49,176.7
Z3,2025-01-15 20:00:00,20,2,0,15.54,162.26
Z3,2025-01-15 21:00:00,21,2,0,12.52,171.54
Z3,2025-01-15 22:00:00,22,2,0,16.73,161.97
Z3,2025-01-15 23:00:00,23,2,0,14.72,162.81
Z3,2025-01-16 00:00:00,0,3,0,16.04,147.09
Z3,2025-01-16 01:00:00,1,3,0,13.58,154.38
Z3,2025-01-16 02:00:00,2,3,0,15.88,174.5
Z3,2025-01-16 03:00:00,3,3,0,14.4,150.77
Z3,2025-01-16 04:00:00,4,3,0,15.25,172.15
Z3,2025-01-16 05:00:00,5,3,0,14.73,165.41
Z3,2025-01-16 06:00:00,6,3,0,15.91,184.38
Z3,2025-01-16 07:00:00,7,3,0,12.85,182.71
Z3,2025-01-16 08:00:00,8,3,0,15.8,187.35
Z3,2025-01-16 09:00:00,9,3,0,14.12,167.97
Z3,2025-01-16 10:00:00,10,3,0,15.97,157.83
Z3,2025-01-16 11:00:00,11,3,0,14.7,151.37
Z3,2025-01-16 12:00:00,12,3,0,15.55,157.66
Z3,2025-01-16 13:00:00,13,3,0,15.77,162.32
Z3,2025-01-16 14:00:00,14,3,0,11.95,164.14
Z3,2025-01-16 15:00:00,15,3,0,16.02,167.9
Z3,2025-01-16 16:00:00,16,3,0,12.47,160.48
Z3,2025-01-16 17:00:00,17,3,0,13.74,165.09
Z3,2025-01-16 18:00:00,18,3,0,15.97,177.93
Z3,2025-01-16 19:00:00,19,3,0,9.29,173.19
Z3,2025-01-16 20:00:00,20,3,0,12.74,172.74
Z3,2025-01-16 21:00:00,21,3,0,12.62,172.82
Z3,2025-01-16 22:00:00,22,3,0,14.77,166.78
Z3,2025-01-16 23:00:00,23,3,0,12.5,158.13
Z3,2025-01-17 00:00:00,0,4,0,12.95,150.74
Z3,2025-01-17 01:00:00,1,4,0,13.7,159.28
Z3,2025-01-17 02:00:00,2,4,0,15.06,166.06
Z3,2025-01-17 03:00:00,3,4,0,11.64,160.82
Z3,2025-01-17 04:00:00,4,4,0,11.15,163.48
Z3,2025-01-17 05:00:00,5,4,0,11.72,161.11
Z3,2025-01-17 06:00:00,6,4,0,12.83,160.65
Z3,2025-01-17 07:00:00,7,4,0,9.7,175.58
Z3,2025-01-17 08:00:00,8,4,0,12.37,173.93
Z3,2025-01-17 09:00:00,9,4,0,9.79,160.02
Z3,2025-01-17 10:00:00,10,4,0,12.66,164.61
Z3,2025-01-17 11:00:00,11,4,0,11.97,163.25
Z3,2025-01-17 12:00:00,12,4,0,12.51,151.07
Z3,2025-01-17 13:00:00,13,4,0,11.41,145.72
Z3,2025-01-17 14:00:00,14,4,0,11.58,161.82
Z3,2025-01-17 15:00:00,15,4,0,12.69,167.02
Z3,2025-01-17 16:00:00,16,4,0,11.13,168.78
Z3,2025-01-17 17:00:00,17,4,0,11.21,175.1
Z3,2025-01-17 18:00:00,18,4,0,11.38,175.8
Z3,2025-01-17 19:00:00,19,4,0,13.55,175.1
Z3,2025-01-17 20:00:00,20,4,0,11.58,179.53
Z3,2025-01-17 21:00:00,21,4,0,10.97,158.07
Z3,2025-01-17 22:00:00,22,4,0,14.31,161.71
Z3,2025-01-17 23:00:00,23,4,0,11.25,163.82
Z3,2025-01-18 00:00:00,0,5,1,10.02,135.99
Z3,2025-01-18 01:00:00,1,5,1,11.23,132.8
Z3,2025-01-18 02:00:00,2,5,1,10.34,144.34
Z3,2025-01-18 03:00:00,3,5,1,10.29,135.02
Z3,2025-01-18 04:00:00,4,5,1,13.01,152.15
Z3,2025-01-18 05:00:00,5,5,1,12.68,156.84
Z3,2025-01-18 06:00:00,6,5,1,9.14,163.89
Z3,2025-01-18 07:00:00,7,5,1,10.06,160.0
Z3,2025-01-18 08:00:00,8,5,1,12.51,162.58
Z3,2025-01-18 09:00:00,9,5,1,7.47,160.11
Z3,2025-01-18 10:00:00,10,5,1,9.4,143.55
Z3,2025-01-18 11:00:00,11,5,1,7.43,151.31
Z3,2025-01-18 12:00:00,12,5,1,8.07,140.57
Z3,2025-01-18 13:00:00,13,5,1,11.29,146.53
Z3,2025-01-18 14:00:00,14,5,1,9.76,132.76
Z3,2025-01-18 15:00:00,15,5,1,8.56,144.78
Z3,2025-01-18 16:00:00,16,5,1,8.52,148.8
Z3,2025-01-18 17:00:00,17,5,1,10.65,161.38
Z3,2025-01-18 18:00:00,18,5,1,7.71,170.33
Z3,2025-01-18 19:00:00,19,5,1,10.63,162.75
Z3,2025-01-18 20:00:00,20,5,1,11.04,175.34
Z3,2025-01-18 21:00:00,21,5,1,7.18,150.09
Z3,2025-01-18 22:00:00,22,5,1,5.7,145.35
Z3,2025-01-18 23:00:00,23,5,1,9.74,144.83
Z3,2025-01-19 00:00:00,0,6,1,8.14,127.48
Z3,2025-01-19 01:00:00,1,6,1,9.61,150.35
Z3,2025-01-19 02:00:00,2,6,1,8.1,142.81
Z3,2025-01-19 03:00:00,3,6,1,6.56,142.55
Z3,2025-01-19 04:00:00,4,6,1,8.25,141.25
Z3,2025-01-19 05:00:00,5,6,1,7.63,149.98
Z3,2025-01-19 06:00:00,6,6,1,9.28,154.57
Z3,2025-01-19 07:00:00,7,6,1,8.04,164.4
Z3,2025-01-19 08:00:00,8,6,1,6.92,170.39
Z3,2025-01-19 09:00:00,9,6,1,7.23,147.84
Z3,2025-01-19 10:00:00,10,6,1,6.97,155.08
Z3,2025-01-19 11:00:00,11,6,1,9.2,137.37
Z3,2025-01-19 12:00:00,12,6,1,9.97,143.71
Z3,2025-01-19 13:00:00,13,6,1,8.63,138.73
Z3,2025-01-19 14:00:00,14,6,1,7.06,141.75
Z3,2025-01-19 15:00:00,15,6,1,7.3,153.04
Z3,2025-01-19 16:00:00,16,6,1,6.15,153.95
Z3,2025-01-19 17:00:00,17,6,1,7.82,154.01
Z3,2025-01-19 18:00:00,18,6,1,9.18,155.13
Z3,2025-01-19 19:00:00,19,6,1,9.16,144.75
Z3,2025-01-19 20:00:00,20,6,1,6.73,150.42
Z3,2025-01-19 21:00:00,21,6,1,5.87,148.57
Z3,2025-01-19 22:00:00,22,6,1,8.27,151.49
Z3,2025-01-19 23:00:00,23,6,1,7.99,138.97
Z3,2025-01-20 00:00:00,0,0,0,8.12,150.5
Z3,2025-01-20 01:00:00,1,0,0,8.91,155.44
Z3,2025-01-20 02:00:00,2,0,0,7.5,144.07
Z3,2025-01-20 03:00:00,3,0,0,6.42,146.33
Z3,2025-01-20 04:00:00,4,0,0,6.87,155.77
Z3,2025-01-20 05:00:00,5,0,0,8.36,162.9
Z3,2025-01-20 06:00:00,6,0,0,7.25,170.87
Z3,2025-01-20 07:00:00,7,0,0,6.4,167.13
Z3,2025-01-20 08:00:00,8,0,0,4.49,162.52
Z3,2025-01-20 09:00:00,9,0,0,7.78,158.3
Z3,2025-01-20 10:00:00,10,0,0,6.66,156.71
Z3,2025-01-20 11:00:00,11,0,0,7.74,144.76
Z3,2025-01-20 12:00:00,12,0,0,8.41,157.39
Z3,2025-01-20 13:00:00,13,0,0,5.16,141.7
Z3,2025-01-20 14:00:00,14,0,0,8.6,150.69
Z3,2025-01-20 15:00:00,15,0,0,3.43,139.1
Z3,2025-01-20 16:00:00,16,0,0,6.34,147.98
Z3,2025-01-20 17:00:00,17,0,0,6.04,160.27
Z3,2025-01-20 18:00:00,18,0,0,8.81,166.72
Z3,2025-01-20 19:00:00,19,0,0,8.17,178.38
Z3,2025-01-20 20:00:00,20,0,0,8.67,170.01
Z3,2025-01-20 21:00:00,21,0,0,3.53,159.82
Z3,2025-01-20 22:00:00,22,0,0,8.0,156.47
Z3,2025-01-20 23:00:00,23,0,0,9.0,159.34
Z3,2025-01-21 00:00:00,0,1,0,7.19,155.16
Z3,2025-01-21 01:00:00,1,1,0,6.8,133.28
Z3,2025-01-21 02:00:00,2,1,0,5.51,154.25
Z3,2025-01-21 03:00:00,3,1,0,5.0,146.59
Z3,2025-01-21 04:00:00,4,1,0,4.6,162.15
Z3,2025-01-21 05:00:00,5,1,0,8.65,158.26
Z3,2025-01-21 06:00:00,6,1,0,6.31,164.79
Z3,2025-01-21 07:00:00,7,1,0,6.97,176.43
Z3,2025-01-21 08:00:00,8,1,0,7.23,171.97
Z3,2025-01-21 09:00:00,9,1,0,10.38,159.47
Z3,2025-01-21 10:00:00,10,1,0,3.37,147.61
Z3,2025-01-21 11:00:00,11,1,0,3.55,137.25
Z3,2025-01-21 12:00:00,12,1,0,4.36,140.25
Z3,2025-01-21 13:00:00,13,1,0,4.4,148.83
Z3,2025-01-21 14:00:00,14,1,0,5.04,146.22
Z3,2025-01-21 15:00:00,15,1,0,7.1,147.31
Z3,2025-01-21 16:00:00,16,1,0,5.33,155.95
